cleaned_tweet,label
ህወሀት ከዚህ በሀላ ቤተመንግስት የሚገባው ብር ከፍሎ የሚል አንብቤ ፈገግ ብያለሁ ዛሬ ደግሞ ተዘርፈናል ሲሉ ሰምቼ ፈገግታዬ ወደ ሳቅ ተቀየረ አመት የሚዘረፈውን ሁሉ ጨርሰው ሌላ ምንም ሲያጡ ቅኔ ሁሉ እኮ የዘረፉት,0
ይህ እጅግ አሳዛኝ ዝም ብሎ አደጋ አይደለምእዚህ ሁሉ ምስቅልቅ እንዴት ገባን በልጆች የትምህርት እድል ላይ የሚፈርድ የጥፋት ፖለቲካ መወገዝ አለበት የወላጅ ሀዘን ይሰማን,0
አመሰግናለሁ ወንድማገኝ,1
አቢይ ኢትዮጵያ ከነታሪክዋ ተከብራ እንድትቀጥል ይሰራሉ ሩህሩህ ናቸው በየአቅጣጫው የሚጎትትና የሚገፋ ሀይል ከውስጥም ከውጭም ባለበት ሁሉን አቻችሎ ለመምራት ይሞክራሉ ፍትህ እንዳይዛባ ሀገር እንዳይመዘበር የሚችሉትን ያደርጋሉ እናግዛቸው,1
ተሳስተሀለል ቆም ብለህ ራስህን ጠይቅ ዛሬ ላይ የደረስነው በለውጥ ሀይሎች መስዋእትት መሆኑን አትዘንጋ ይህን ለማለት ያደረሱህ አነዚህ ሰዎች ናቸው በነበረው ሁኔታ ቢቀጥል ኖሮ ዛሬ ሁላችንም ከባድ ችግር ውስጥ እንገባ,0
እንኳን አደረሳችሁ ስለ ፅዮን ዝም አልልም ኢሳ ድንግል ማርያም የህያዋን ሁሉ ደስታ ናት የምድር ሁሉ ደስታ የፅዮን ተራራ መዝ ተብሎ ተፅፏልና,1
ጆን ብዙ ግፍ አለብህ ማለት,0
🤷‍♂ የማሪቱ ዘፈን ላይም አንድ የሚያስቅ ግጥም አለ እረሳሁት እንጂ,0
ለእትዮጵያ አንድነትበቀለም በፆታ በሀይማኖት በብሄር ሳንከፋፈል አብረን ወደፊት እንጓዝ ተያይዞ ወደ ብልፅግና ጉዞ,1
የኢዜማን ቴሌግራም ቻናል እከታተላለሁ በፖሊሲ በደንብ የተዘጋጀ በእውቀት ላይ የተመሰረተ የሀገሪቷ ችግር በስሜት በመነዳት እንደማይፈታም ገብቷቸው ሊያሳዩን እየሞከሩ ሁሉም አማራጩን ያምጣና ይታይ ጩሀት ብቻ እንጀራ አይሆንም,0
እውነቱ ራስን መሆን,1
ኢር ታከለ ኡማ ካቢኔያቸው ከህዝብ ተወካዩች ምክር ቤት አባላት ጋር ተወያዩ የህዝብ ተወካዩች ምክርቤትም የከተማ አስተዳደሩ የከተማዋን ነዋሪዎች ህይወት ለመቀየር እያደረገ ያለውን እንቅስቃሴ እንደሚያደንቅ መግለፁ ተሰምቷል,1
አዳዲስ ተከታዮችን ለማግኘት ይህንን የሚወዱትን ሁሉ ተመልሰው የሚመልሱትን ይከተሉ,1
እንዴ እረ ተረጋጉ ያለው ድሮ በሰጠናቸው መሳርያ የገደሉን አሁን ግን ዱላ ብቻ ምንሰጣቸው ያው አህያ በዱላ ተደብድቦ አልሞትም ለማለት ነውn’ways let’s not lose our focus the dictator must go,0
ድሆች ነን ገንዘብ ከየት እናመጣለን እያልን ስንደራደር በጠገዴ ታግቶ የተገደለው ታዳጊ አባት,0
አቶ ታከለ ጎበዝ,1
ምክር ቤቱ የሽብር ወንጀልን ለመከላከል ለመቆጣጠር የቀረበውን ረቂቅ አዋጅ አፀደቀ,1
ጌታ መልካምን ነገር አድረጎልኛል ስለ ሁሉ ስሙ ይባረክ በወንድ ልጅ በርኮኛል ዛሬ ማለዳ,1
የዝርፊያየወረራየምንጠራ የግፍ የጭፍጨፋ የስደት መንግስት የድህነት ኋላቀርነት ዘረኝነት ፓርቲ አዲስአቤው ሉባ ገበሮነትን እንደገና ለመፈጠረ እየጣረ ያለውን ይሄን የዘረኛ አፓርተይድ አገዛዝ ግንቦት መንግሎ ይጣለው,0
በህይወቴ እንደነዚህ አይነት ደነዞችን በአለም ላይ ይኖራሉ ብየ በፍፁም አላምንም ሆኖም ግን እኛን ኢትዮጵያውያንን አይወክልም እንዴውም ከሆነ ለውጣችን አደናቃፊ ግለሰብ…,0
«የእኛ አላማ ታሪክን መቀየር ተራ ምርጫ ማድረግ አይደለም የቀደሙት አይነት ምርጫዎችን መድገም አይደለም የእኛ አላማ ሰው በታሪካችን ለመጀመሪያ ጊዜ ሏላዊ የሚሆንበት ሀገር ከአድዋም የገዘፈውን ታሪክ የማቆም ነው» አንዱአለም አራጌ,1
ታድያ ቃየል ለምንድነው አቤልን የገደለው የማይመስል አማርኛ ባናወራስ‼‼‼,0
ነክ እንጂ ፀረ ሙስሊም የተባልከው ነክ እንጂ ፀረ ትግራይ የተባልከው ሁሉም አማራ አይደለም በዛሬው ፅሁፍህ ላይ ፅንፈኛው ቄሮ የሚል ፅሁፍ አላየሁም በሰላም አውለኝ ዛሬ በሳለምነው ግን ታላቁ እስክንድር lol,0
በህልምም እራሱ አላየሁም እሄን አይነት ህልም ያስብላል ተሽከርካሪ ወንበር ተቀምጦማ የድሀ ልጅ ለማስጨፍጨፍ ይቻላል ሺ ወታደር ይረሳል,0
የአክሱም ሀውልት ጥገና በቀጣዩ ወር ይጀመራል የጣልያን መንግስትም ታሪካዊ ቤቶችን ለማደስ ቃል ገብቷል,1
ጥፋተኛና በዳይ ተቀምጦ ተበዳዮች ቄስ ሽማግሌና ፓስተር ጭምር እየተላከባቸዉ ይቅርታ ጠይቁ የሚባልባት አገር ኢትዮጵያ ብቻ መሆን አለባትትናንት ይህንን አሳይቶናል ዛሬም እያየንነውአስተዋዮችና መል…,0
እቺናት እንግዴ የኛ ሀገር ሌሎቹም ከህውሀት ጋር አብረው ሀገሪቷን ወደብ አልባ እንድትሆን ያስደረጉ ሲቀጥልም አመት ጫካ ውስጥ የቆዩ አመት ቢቆይ በአለም አቀፍ ደረጃ አሸባሪ ተብሎ ሊሰየም የነበረ ድርጅት ከነዚህ መፍትሄ ለሀገር ማግኘት ከባድንው,0
መልካም ስራ,1
ትክክል አህመዲን ጀበል የሀይማኖት ጭምብል አድርጎ የኦነግ የኢትዮጵያ እስልምናን የመቆጣጠር ህልም ያ ደግሞ ኦነግ ወሎን ለመቆጣጠር የነደፈው እስትራቴጂ የዋሁ ሙስሊምና ክርስቲያን አማራ የተደገሰለትን ከፋፋይ ፖለቲካ አልገባውም,0
fa cup ላይ ያለን ልምድ ግን ለውህደቱ ቡድን ይጠቅማል,1
ኦሮሞ ብለህ ሁሉንም አታጠቃል አባቴ ፓርቲዎቹ ውስጥ ያሉት በማይረባ የዘር ፖለቲካ እናካሂዳለን ሚሉ እነዚህ እንጂ ኦሮሞ ብለህ ህዝቡን ማጠቃለል አይገባም ልክም አይደለም,1
ዋናው ስነ ልቦናው,1
እሾህን በ እሾህ ለ ብዙ ሺህ አመት ሞክረነው ቆመን ቀርተናል,0
እኔም እውነት ብያለሁ ከኤፍሬም ሀይሌ fb,1
ደምቢ ዶሎ ያለው ማህበረሰብ ራሱ አውሬና ጨካኝ ነውምስኪን የድሀ ተማሪዎች ለታክሲና ለሸቀጥ መግዣ እጥፍ እንዲከፍሉ ይደረግ እንደነበር ከተማሪዎች ከራሳቸው የሰማሁት እውነተኛ ታሪክ ነውየአማራ ክልል ተማሪዎችን በክልሉ እንዲማሩ ማመቻቸት አለበት,0
ለወደፊቱ ይህንን በመናገር ይፀፀታሉ እዚያ ብርድ ብርድና ብቻውን ትኖራለህ እናም ወደዚህ ጊዜ ሊያደርስ ስለሚችለው ነገር ያስባሉ ከዚያ ያስታውሳሉ እናም ይፀፀታሉ,0
ፍትህ ላይ የአብይን መንግስት በመተቸት ይታወቀል,0
የታገቱት መለቀቅ ብቻ ዋጋ የለውም አጋቹቹስ አሁንም ከስጋት ጋር ነን‼,1
እሺ ሼፉ ከኮመንትህ ተነስቼ ስላንተ ብገምት just like u did አስረድቶ ወይንም ተከራክሮ ማሳመን ሲያቅተው በስድብ ሚደበቅ ጭንጋፍ ሽል እንደሆንክ ምገምተወ just guessing,0
አይመስለኝም ይሄ የሚያስከብር ሳይሆን አደገኛ ጨዋታ ካላባረሩኝ አማርኛ ሌላ ነገር የሚያመለክተው,0
የእግዚአብሄር ጥበቃ አገራችን ላይ ይሁን,1
ክልል ከአብይ ቁጥጥር ውጭ,0
አስቸጋሪውን የበአል ሰሞን ተደራራቢ የሊግ ተውጥቷልስለመሸነፉ ማሰብ በከበደበት በዚህ ሰአትበቀጣይ ሊቨርፑልን ነጥብ ሊያስጥል የሚችለው ማነው ቀጣይ የሊግ ጨዋታዎቹ ቶተንሀምሊቨርፑል ሊቨርፑልማንቸስተር ዩናይትድ ዎልቭስሊቨርፑል,0
ክርስትያን ታደለ በማንነቱ ተለይቶ ተረኛ ነን በሚሉ የኦሮሞ ገዥዎች የታሰረ መሆኑ ግልፅ ይህ በግፍ እብሪት የታሰረን ሰው ነፃ ለሚያወጣ ትግል ቅድምያ መስጠት ለኢዜማ በዘረኝነት የሚያስኮንን ድርጊት ጉድ,0
በአራት ኪሎም ብዙ ኢትዯጵያውያን በሌላ አደንዛዥ እፅ ሰበብ ታስረዋል,0
አቶ ደመቀ መኮንን የeprdfና እህት ደርጅቶች ጉዞና መወሀድን በተመለከተ በዋልታ tv ማብራርያ ሲስጥ ያለፉት አመታት የጨለማ ዘመን ብቻ እንዳልነበሩ አብራርተዋል,1
ጉድለትን ቢያወሩት ለምን ይሄ አልሆነም እያሉ ቢጠይቁ ማለቂያም መልስም አይገኝም ምን ላድርግ ብሎ መነሳትን የመሰለ የእርካታ ምንጭ ግን ፍፁም የለም በርታ ወዳጄ ተሳካ አለቀ የሚል ዜና ለመስማት ያብቃን,0
ሸረሪት ቅጥዋ ያልሸፈነች ምድር ሸፈነች ይላል የሀገሬ ሰው ለሀገር ህዝብ ፍቅርና ሰላምን አቅቶህ ለውጮችን ሰላማዊ መምሰል ውሸታምና አስመሳይ ነህ,0
ቃሉ አሉታዊ ብዬ,0
የኤርትራ አገር መኖር በአብዛኛው የአረብ አገሮች ፍላጎት ስለነበር ይህንኑ አቋማቸው ለማለዘብ ደግሞ አቢይ አህመድ ከአረብ አገሮች ጋር ጥሩ የዲፕሎማሲ ስራ እየሰሩ,1
ነፍጠኛ አስተሳሰብ ስነልቦና መሰረቱ በጉልበት መቀማት መጨፍለቅ ሲሆን እኩልነት ውርደቱ የሆነ ስነልቦና “ነፍጠኛ ብሄር የለውም አስተሳሰብና ስነልቦና ነው“,0
ልክአደላችሁም ንብረታችንን የምርምር ስራ ከነፓተንቱ አይሸጥም ስንል ኦሮሞ ስለሆናችሁ ይሉናልእኛ ዶአብይ እስካሉ አንናገርም ንብረታችንን መሸጥ ቀርቶ ይረዱን ብልፅግና ከሚደናቀፍ ሽጡ መሪቱ ተነቅሎ አይሄድ,0
የታሪክ አዋቂው አህመዲን ጀበል እስልምና ወደ ኢትዮጵያ የገባው በኛው ክፍለ ዘመን ብሎ ይበጠረቃል ስለመንግስት ስለታሪክ ያለው አስተሳሰብ መሳቂያና ጫት ተራ የሸመተው ብቻ ናቸው islam ethiopia,0
ከህወሀት አቸኳይ ስብሰባ ምንም አዲስ ነገር አይመጣም ያው ከዳተኞች የሚለው አዲስ ዜማቸው ብቻ ነውየትግራይ እድል በትግራይ ወጣቶች እጅ,0
አማራክልል የህወሀትን ፋና በመከተል ሙስሊሙን የማሳቀቅ የማጥላላትና መንፈሳዊ መብቶቹን የመንጠቅ ስራ እየሰራ ይህ እብደት በምን መልኩ ክልሉን ይጠቅማል ተብሎ እንደታሰበ ለሰሚው ግራ ዘጌ ሞጣ አማራክልል ሙስሊምጠልነት ኢትዮጵያ,0
በፍፁም እንዲዝህ የሚል የምርጫ ህግ የለም,0
ረጅም እድሜ ይስጥልኝ የጊዜ ጉዳይ እንጂ ይሄ ነገር እውን መሆኑ አይቀርም,1
በሚቀጥለው አመት እሞታለሁ,0
በአዋልድ ስም “ጄኒ ክሩሴ” አስራ ሶስቱ አጋንንት ይህንን ሰው በዘለፋ ስቃይ ውስጥ በመንፅሄ ነበልባል እንረግማለን ሰይጣን መስማት መፀለይ ይችላል ለነፍሶቻችን ቃል እንገባለን እናም እግዚአብሄር የዚህን ሰው ህይወት ለታመሙ እንደሚ,0
እንኳን ለጌታችን ለአምላካችን ለብርሀኑ ልደቱ በሰላም በጤ አደረሰንረሳችሁ ትንቢት ኢሳያስ ህንፃ ተወልዶልናልናወንድ ልጅም ተስጥቶናልና አለቅነትም በጫንቃው ላይ ይሆናል ስሙም ድንቅ መካር…,1
እግዝያብሄር መልካም መስራት ብቻ ሳይሆን ክፉንም ወደበጎ ይቀይራል,1
እውነተኛ የዜጎች እኩልነት አሻራ ታሪካዊ የትውልድ ትንሳኤ ምእራፍ ብልፅግና ከኢትዮጵያዊነት ጋር ወደፊት,1
congra saidoo እንኳን ደስ አለህ የአፍሪካዉ አልማዝ,1
ይህንነዉ ህዝቡ መሰማት የሚፈልገዉ መንግስት የህዝቦች ን ደህንነት እያስጠበቀ ነዉ ወይ ለሚለዉ መልስ ባስቸኳይ ማግኘት አለበትጥቅሙ ህዝብ ያረጋጋል መንግስት ስራዉን እየሰራነዉ ብሎ ያስባል አጥቂዎችን ያዳክማል pmoethiopia fitsumaregaa,0
ኢትዮጵያዊው ወጣቱ ምሁር ከታላቅዋ የስልጣኔ ምድር ከአፋር የተገኘ ሚልኒየም አዳራሽን በአፋን ኦሮሞ እያደመቀው ነውበሚገርም ሁኔታ ከ በላይ የሀገር ውስጥ ቋንቋ መናገር የሚችል የኢትዮጵያዊነት ምሳሌ የሆነ ወጣት ምሁር ሙሳ አደም ይባላል,1
ደግሞ መስማትማንበብ የምትፈልጉትን ብቻ የምትሰሙ ብሽቆች,0
ለእራሳቸው ጥይት የፀርሳቸው ህዝቦች ናቸው እኮ ታሜ ጉራቸው መከራ ግን በኢትዮጵያ ጤፍ የሚኖሩ እርሀብተኞች ናቸው እኮ,0
ነጮች ሲተርቱ the pot calls the kettle black ይላሉ ሊሂቃን ስለ ኢትዮጲያችን ባሰብንአገራችን በብሄር በ ሀይማኖት ተከፋፍላ ምትገኝ ከገባቹው አጣብቂኝ አናውጣት ኤርትራኖች የሰው አገዝ እንደማያስፈልጋቸው የታወቀ ነገር ነውና,0
አንድነት ፖርክ አኩሪና እስደሳች ነገሮች ሲኖሩት ከደርግ ዘመን ጋር የተያያዙ አሳዛኝ ስፍራዎችም አሉበት ታሪካችን ግን ሁሉንም ማየት ማስታወስ ተገቢ ሳሊን ማግኘትም በንደዚሁ አስተሳሰብ የተሰራ ፊልም,1
እውነት ፀበል መርጨት ከሚገባቸው ውስጥ ነኝ 🤣,1
ፍሬ ቢስፍሬ አልባ የማይመስል ነገርኮተትአርቲ ቡርቲየወረደውሀ የማይቋጥርተራ,0
ለማ መገርሳ ሆይ የቀድሞ ወዳጅህ ናሁሰናይ ከመቐለ ይህን ባለ ነጥብ መልእክት ልኮልሀል ጠባቂዎችህን ሙሉ በሙሉ ከአብይ ንኪኪ ትእዛዝ አፅዳ የጥበቃ ጥንካሬው ሶስት እጥፍ ጨምር በሜጄነራል ሀሰን ኢብራሂም የተመደቡልህን,0
ባለፈው ራሱ አንዱ ተስብሳቢ ለ ዶር አቢይ ይቺን ስጥልኝ ብሎ የሆነ ዶክመት ሲሰጠው የመለሰው መልስ ሲያደክመኝ,0
የለም የፓርቲው አቋምማ አቋማቸው ነውበፓርቲው ውስጥ አንድ ሰው አንድ ድምፅ አይደል ሌላው ነገር በፓርቲው በኩል ያለው አላፊነትና አገር አቀፍ በሆነ የስራ ምድብ ላይ ያለው ችግር አቶ ለማ መከላከያ ሚኒስትርነታቸው የኢትዮጵያ በመላ,0
የአለም ባንክ ብቻ ሳይሆን የከተማ ልማትና ቤቶች ሚኒስቴር በታከለ ኡማ የአደረጃጀት ለውጥ ላይ ያለውን ተቃውሞ መግለፁን ሰምተናል ሆኖም ይህን ተከትሎም የተደረጉ ማስተካከያዎች የሉም ኢትዮጵያ አዲስአበባ,0
